chart_id	chart_title	pmid	doi	title	authors	year	url	raw_citation
ecoli_dna_replication_initiation	DNA Replication Initiation at oriC	26350459	10.1074/jbc.R115.662783	Bacterial replication initiation: DnaA protein controls oriC	Leonard AC, Grimwade JE	2015		"Leonard AC, Grimwade JE. ""Bacterial replication initiation: DnaA protein controls oriC"". Journal of Biological Chemistry. 2015. PubMed: 26350459. doi:10.1074/jbc.R115.662783"
ecoli_dna_replication_initiation	DNA Replication Initiation at oriC	20157337	10.1038/nrmicro2314	The bacterial replication initiator DnaA. DnaA and oriC, the bacterial replication origin	Katayama T, Ozaki S, Keyamura K, Fujimitsu K	2010		"Katayama T, Ozaki S, Keyamura K, Fujimitsu K. ""The bacterial replication initiator DnaA. DnaA and oriC, the bacterial replication origin"". Nature Reviews Microbiology. 2010. PubMed: 20157337. doi:10.1038/nrmicro2314"
ecoli_dna_replication_initiation	DNA Replication Initiation at oriC	3036372	10.1016/0092-8674(87)90221-2	Timing of DnaA protein-controlled initiation of DNA replication in E. coli	Sekimizu K, Bramhill D, Kornberg A	1987		"Sekimizu K, Bramhill D, Kornberg A. ""Timing of DnaA protein-controlled initiation of DNA replication in E. coli"". Cell. 1987. PubMed: 3036372. doi:10.1016/0092-8674(87)90221-2"
ecoli_dna_replication_initiation	DNA Replication Initiation at oriC	8011018	10.1016/0092-8674(94)90156-2	SeqA: a negative modulator of replication initiation in E. coli	Lu M, Campbell JL, Boye E, Kleckner N	1994		"Lu M, Campbell JL, Boye E, Kleckner N. ""SeqA: a negative modulator of replication initiation in E. coli"". Cell. 1994. PubMed: 8011018. doi:10.1016/0092-8674(94)90156-2"
ecoli_dna_replication_initiation	DNA Replication Initiation at oriC	2536713		DnaB helicase activation: the role of DnaC and DNA	Wahle E, Lasken RS, Kornberg A	1989		"Wahle E, Lasken RS, Kornberg A. ""DnaB helicase activation: the role of DnaC and DNA"". Journal of Biological Chemistry. 1989. PubMed: 2536713"
ecoli_dna_replication_termination	DNA Replication Termination	19220742	10.1111/j.1365-2958.2008.06478.x	Termination of DNA replication in Escherichia coli	Duggin IG, Bell SD	2009		"Duggin IG, Bell SD. ""Termination of DNA replication in Escherichia coli"". Molecular Microbiology. 2009. PubMed: 19220742. doi:10.1111/j.1365-2958.2008.06478.x"
ecoli_dna_replication_termination	DNA Replication Termination	15686551	10.1111/j.1365-2958.2005.04473.x	The Tus-Ter replication fork barrier of Escherichia coli: A signpost for chromosome segregation?	Neylon C, et al	2005		"Neylon C, et al. ""The Tus-Ter replication fork barrier of Escherichia coli: A signpost for chromosome segregation?"". Molecular Microbiology. 2005. PubMed: 15686551. doi:10.1111/j.1365-2958.2005.04473.x"
ecoli_dna_replication_termination	DNA Replication Termination	7590257	10.1101/gad.9.22.2859	Topoisomerase IV, not gyrase, decatenates products of site-specific recombination in Escherichia coli	Zechiedrich EL, Cozzarelli NR	1995		"Zechiedrich EL, Cozzarelli NR. ""Topoisomerase IV, not gyrase, decatenates products of site-specific recombination in Escherichia coli"". Genes & Development. 1995. PubMed: 7590257. doi:10.1101/gad.9.22.2859"
ecoli_dna_replication_termination	DNA Replication Termination	12068798	10.1046/j.1365-2958.2002.02962.x	FtsK, a literate chromosome segregation machine	Aussel L, et al	2002		"Aussel L, et al. ""FtsK, a literate chromosome segregation machine"". Molecular Microbiology. 2002. PubMed: 12068798. doi:10.1046/j.1365-2958.2002.02962.x"
ecoli_e._coli_acid_resistance	Acid Resistance Systems (AR1, AR2, AR3)	15040261	10.1038/nrmicro884	Acid resistance in E. coli	Foster JW	2004		"Foster JW. ""Acid resistance in E. coli"". Nat Rev Microbiol. 2004. PubMed: 15040261. doi:10.1038/nrmicro884"
ecoli_e._coli_flagellar_assembly	E. coli Flagellar Assembly	38926585	10.1038/s41586-024-07598-4	TnpB homologues exapted from transposons are RNA-guided transcription factors.	Wiegand T	2024		"Wiegand T. ""TnpB homologues exapted from transposons are RNA-guided transcription factors."". Nature. 2024. PubMed: 38926585. doi:10.1038/s41586-024-07598-4"
ecoli_e._coli_flagellar_assembly	E. coli Flagellar Assembly	40486491	10.1016/j.bbrep.2025.102051	Intrinsic clustering of flagellar basal body proteins in E. coli: A self-organization mechanism for assembly and regulation.	Sung YS	2025		"Sung YS. ""Intrinsic clustering of flagellar basal body proteins in E. coli: A self-organization mechanism for assembly and regulation."". Biochemistry and biophysics reports. 2025. PubMed: 40486491. doi:10.1016/j.bbrep.2025.102051"
ecoli_e._coli_flagellar_assembly	E. coli Flagellar Assembly	32482724	pii: JB.00236-20. 10.1128/JB.00236-20	Assembly mechanism of a supramolecular MS-ring complex to initiate bacterial flagellar biogenesis in Vibrio species.	Terashima H	2020		"Terashima H. ""Assembly mechanism of a supramolecular MS-ring complex to initiate bacterial flagellar biogenesis in Vibrio species."". Journal of bacteriology. 2020. PubMed: 32482724. doi:pii: JB.00236-20. 10.1128/JB.00236-20"
ecoli_e._coli_flagellar_assembly	E. coli Flagellar Assembly	30069936	10.1111/mmi.14092	Autonomous control mechanism of stator assembly in the bacterial flagellar motor in response to changes in the environment.	Minamino T	2018		"Minamino T. ""Autonomous control mechanism of stator assembly in the bacterial flagellar motor in response to changes in the environment."". Molecular microbiology. 2018. PubMed: 30069936. doi:10.1111/mmi.14092"
ecoli_e._coli_heat_shock_response	Heat Shock Response and σ32 (RpoH) Regulation	8257110	10.1146/annurev.mi.47.100193.002223	Heat shock response in E. coli	Yura T, Nagai H, Mori H	1993		"Yura T, Nagai H, Mori H. ""Heat shock response in E. coli"". Annu Rev Microbiol. 1993. PubMed: 8257110. doi:10.1146/annurev.mi.47.100193.002223"
ecoli_e._coli_osmotic_stress_response	E. coli Osmotic Stress Response	26443764	10.1128/ecosalplus.5.4.5	Osmotic Stress.	Altendorf K	2009		"Altendorf K. ""Osmotic Stress."". EcoSal Plus. 2009. PubMed: 26443764. doi:10.1128/ecosalplus.5.4.5"
ecoli_e._coli_osmotic_stress_response	E. coli Osmotic Stress Response	36906298	10.1016/j.fm.2023.104244	The role of PhoP/PhoQ system in regulating stress adaptation response in Escherichia coli O157:H7.	Han J	2023		"Han J. ""The role of PhoP/PhoQ system in regulating stress adaptation response in Escherichia coli O157:H7."". Food microbiology. 2023. PubMed: 36906298. doi:10.1016/j.fm.2023.104244"
ecoli_e._coli_osmotic_stress_response	E. coli Osmotic Stress Response	24509820	10.1038/nchembio.1437	Ubiquinone accumulation improves osmotic-stress tolerance in Escherichia coli.	Sévin DC	2014		"Sévin DC. ""Ubiquinone accumulation improves osmotic-stress tolerance in Escherichia coli."". Nature chemical biology. 2014. PubMed: 24509820. doi:10.1038/nchembio.1437"
ecoli_e._coli_osmotic_stress_response	E. coli Osmotic Stress Response	32169942	10.1128/AEM.00120-20	CosR Is a Global Regulator of the Osmotic Stress Response with Widespread Distribution among Bacteria.	Gregory GJ	2020		"Gregory GJ. ""CosR Is a Global Regulator of the Osmotic Stress Response with Widespread Distribution among Bacteria."". Applied and environmental microbiology. 2020. PubMed: 32169942. doi:10.1128/AEM.00120-20"
ecoli_e._coli_stringent_response	E. coli Stringent Response	31266875	10.1128/mBio.01330-19	The Stringent Response Inhibits DNA Replication Initiation in E. coli by Modulating Supercoiling of oriC.	Kraemer JA	2019		"Kraemer JA. ""The Stringent Response Inhibits DNA Replication Initiation in E. coli by Modulating Supercoiling of oriC."". mBio. 2019. PubMed: 31266875. doi:10.1128/mBio.01330-19"
ecoli_e._coli_stringent_response	E. coli Stringent Response	27434674	pii: e17029. 10.7554/eLife.17029	Ribosome•RelA structures reveal the mechanism of stringent response activation.	Loveland AB	2016		"Loveland AB. ""Ribosome•RelA structures reveal the mechanism of stringent response activation."". eLife. 2016. PubMed: 27434674. doi:pii: e17029. 10.7554/eLife.17029"
ecoli_e._coli_stringent_response	E. coli Stringent Response	24947454	10.1038/ncomms5115	Nitrogen stress response and stringent response are coupled in Escherichia coli.	Brown DR	2014		"Brown DR. ""Nitrogen stress response and stringent response are coupled in Escherichia coli."". Nature communications. 2014. PubMed: 24947454. doi:10.1038/ncomms5115"
ecoli_e._coli_stringent_response	E. coli Stringent Response	28986375	10.1128/AEM.01636-17	Stringent Response Regulators Contribute to Recovery from Glucose Phosphate Stress in Escherichia coli.	Kessler JR	2017		"Kessler JR. ""Stringent Response Regulators Contribute to Recovery from Glucose Phosphate Stress in Escherichia coli."". Applied and environmental microbiology. 2017. PubMed: 28986375. doi:10.1128/AEM.01636-17"
ecoli_e._coli_two_component_signaling	Two-Component Signal Transduction (EnvZ-OmpR Paradigm)	10966467	10.1146/annurev.biochem.69.1.183	Two-component signal transduction	Stock AM, Robinson VL, Goudreau PN	2000		"Stock AM, Robinson VL, Goudreau PN. ""Two-component signal transduction"". Annu Rev Biochem. 2000. PubMed: 10966467. doi:10.1146/annurev.biochem.69.1.183"
ecoli_envelope_stress_response	E. coli Envelope Stress Response	36892778	10.1007/s12275-023-00030-y	Envelope-Stress Sensing Mechanism of Rcs and Cpx Signaling Pathways in Gram-Negative Bacteria.	Cho SH	2023		"Cho SH. ""Envelope-Stress Sensing Mechanism of Rcs and Cpx Signaling Pathways in Gram-Negative Bacteria."". Journal of microbiology (Seoul, Korea). 2023. PubMed: 36892778. doi:10.1007/s12275-023-00030-y"
ecoli_envelope_stress_response	E. coli Envelope Stress Response	40823832	10.1128/mbio.01613-25	Loss of cardiolipin and porins bypasses the essentiality of the sigma E cell envelope stress response in Escherichia coli.	Yang Z	2025		"Yang Z. ""Loss of cardiolipin and porins bypasses the essentiality of the sigma E cell envelope stress response in Escherichia coli."". mBio. 2025. PubMed: 40823832. doi:10.1128/mbio.01613-25"
ecoli_envelope_stress_response	E. coli Envelope Stress Response	28408482	10.1042/BST20160367	Small regulatory bacterial RNAs regulating the envelope stress response.	Klein G	2017		"Klein G. ""Small regulatory bacterial RNAs regulating the envelope stress response."". Biochemical Society transactions. 2017. PubMed: 28408482. doi:10.1042/BST20160367"
ecoli_envelope_stress_response	E. coli Envelope Stress Response	34954369	10.1016/j.ijantimicag.2021.106505	Polymyxin causes cell envelope remodelling and stress responses in mcr-1-harbouring Escherichia coli.	Nang SC	2022		"Nang SC. ""Polymyxin causes cell envelope remodelling and stress responses in mcr-1-harbouring Escherichia coli."". International journal of antimicrobial agents. 2022. PubMed: 34954369. doi:10.1016/j.ijantimicag.2021.106505"
ecoli_fatty_acid_degradation	Fatty Acid β-Oxidation and Regulation	15659673	10.1128/JB.187.4.1124-1133.2005	Fatty acid degradation in Escherichia coli	Clark DP, Cronan JE	2005		"Clark DP, Cronan JE. ""Fatty acid degradation in Escherichia coli"". J Bacteriol. 2005. PubMed: 15659673. doi:10.1128/JB.187.4.1124-1133.2005"
ecoli_fatty_acid_synthesis	Fatty Acid Synthesis (Type II FAS)	11969206	10.1006/bbrc.2001.2022	Forty years of bacterial fatty acid synthesis	Rock CO, Jackowski S	2002		"Rock CO, Jackowski S. ""Forty years of bacterial fatty acid synthesis"". Biochemical and Biophysical Research Communications. 2002. PubMed: 11969206. doi:10.1006/bbrc.2001.2022"
ecoli_fatty_acid_synthesis	Fatty Acid Synthesis (Type II FAS)	15952903	10.1146/annurev.biochem.74.082803.133524	The structural biology of type II fatty acid biosynthesis	White SW, Zheng J, Zhang YM, Rock CO	2005		"White SW, Zheng J, Zhang YM, Rock CO. ""The structural biology of type II fatty acid biosynthesis"". Annual Review of Biochemistry. 2005. PubMed: 15952903. doi:10.1146/annurev.biochem.74.082803.133524"
ecoli_fatty_acid_synthesis	Fatty Acid Synthesis (Type II FAS)	23500459	10.1016/j.plipres.2013.02.002	Bacterial lipids: metabolism and membrane homeostasis	Parsons JB, Rock CO	2013		"Parsons JB, Rock CO. ""Bacterial lipids: metabolism and membrane homeostasis"". Progress in Lipid Research. 2013. PubMed: 23500459. doi:10.1016/j.plipres.2013.02.002"
ecoli_fatty_acid_synthesis	Fatty Acid Synthesis (Type II FAS)	8567624	10.1074/jbc.271.4.1833	Regulation of fatty acid elongation and initiation by acyl-acyl carrier protein in Escherichia coli	Heath RJ, Rock CO	1996		"Heath RJ, Rock CO. ""Regulation of fatty acid elongation and initiation by acyl-acyl carrier protein in Escherichia coli"". Journal of Biological Chemistry. 1996. PubMed: 8567624. doi:10.1074/jbc.271.4.1833"
ecoli_flagellar_assembly	Flagellar Assembly and FlhDC Regulation	11104815	10.1128/mmbr.64.4.694-708.2000	Coupling of flagellar gene expression to flagellar assembly in Salmonella enterica serovar typhimurium and Escherichia coli	Chilcott GS, Hughes KT	2000		"Chilcott GS, Hughes KT. ""Coupling of flagellar gene expression to flagellar assembly in Salmonella enterica serovar typhimurium and Escherichia coli"". Microbiology and Molecular Biology Reviews. 2000. PubMed: 11104815. doi:10.1128/mmbr.64.4.694-708.2000"
ecoli_flagellar_assembly	Flagellar Assembly and FlhDC Regulation	12730325	10.1146/annurev.micro.57.030502.090832	How bacteria assemble flagella	Macnab RM	2003		"Macnab RM. ""How bacteria assemble flagella"". Annual Review of Microbiology. 2003. PubMed: 12730325. doi:10.1146/annurev.micro.57.030502.090832"
ecoli_flagellar_assembly	Flagellar Assembly and FlhDC Regulation	18950710	10.1016/j.sbi.2008.09.006	Molecular motors of the bacterial flagella	Minamino T, Imada K, Namba K	2008		"Minamino T, Imada K, Namba K. ""Molecular motors of the bacterial flagella"". Current Opinion in Structural Biology. 2008. PubMed: 18950710. doi:10.1016/j.sbi.2008.09.006"
ecoli_flagellar_assembly	Flagellar Assembly and FlhDC Regulation	20926516	10.1101/cshperspect.a000299	Bacterial nanomachines: the flagellum and type III injectisome	Erhardt M, Namba K, Hughes KT	2010		"Erhardt M, Namba K, Hughes KT. ""Bacterial nanomachines: the flagellum and type III injectisome"". Cold Spring Harbor Perspectives in Biology. 2010. PubMed: 20926516. doi:10.1101/cshperspect.a000299"
ecoli_flhdc_flagellar	Flagellar Gene Feed-Forward Cascade (FlhDC)	11408658	10.1126/science.1058758	Ordering genes in a flagella pathway by analysis of expression kinetics from living bacteria	Kalir S, McClure J, Pabbaraju K, et al.	2001		"Kalir S, McClure J, Pabbaraju K, et al.. ""Ordering genes in a flagella pathway by analysis of expression kinetics from living bacteria"". Science. 2001. PubMed: 11408658. doi:10.1126/science.1058758"
ecoli_flhdc_flagellar	Flagellar Gene Feed-Forward Cascade (FlhDC)	18483484	10.1038/nrmicro1887	Coordinating assembly of a bacterial macromolecular machine	Chevance FFV, Hughes KT	2008		"Chevance FFV, Hughes KT. ""Coordinating assembly of a bacterial macromolecular machine"". Nature Reviews Microbiology. 2008. PubMed: 18483484. doi:10.1038/nrmicro1887"
ecoli_glycolysis	Glycolysis (Embden-Meyerhof-Parnas Pathway)			Glycolysis	Berg JM, Tymoczko JL, Stryer L	2002		"Berg JM, Tymoczko JL, Stryer L. ""Glycolysis"". Biochemistry. 2002"
ecoli_glycolysis	Glycolysis (Embden-Meyerhof-Parnas Pathway)	8177168	10.1128/mr.57.3.543-594.1993	The phosphoenolpyruvate:sugar phosphotransferase system in Escherichia coli	Postma PW, Lengeler JW, Jacobson GR	1993		"Postma PW, Lengeler JW, Jacobson GR. ""The phosphoenolpyruvate:sugar phosphotransferase system in Escherichia coli"". Microbiol Rev. 1993. PubMed: 8177168. doi:10.1128/mr.57.3.543-594.1993"
ecoli_glycolysis	Glycolysis (Embden-Meyerhof-Parnas Pathway)	4298072	10.1016/0022-2836(68)90398-3	Allosteric regulation of phosphofructokinase from Escherichia coli	Blangy D, Buc H, Monod J	1968		"Blangy D, Buc H, Monod J. ""Allosteric regulation of phosphofructokinase from Escherichia coli"". J Mol Biol. 1968. PubMed: 4298072. doi:10.1016/0022-2836(68)90398-3"
ecoli_glycolysis	Glycolysis (Embden-Meyerhof-Parnas Pathway)	2699410	10.1111/j.1574-6968.1989.tb03709.x	Mixed-acid fermentation in Escherichia coli	Clark DP	1989		"Clark DP. ""Mixed-acid fermentation in Escherichia coli"". FEMS Microbiol Rev. 1989. PubMed: 2699410. doi:10.1111/j.1574-6968.1989.tb03709.x"
ecoli_heat_shock_response	Heat Shock Response and Protein Quality Control	7686999	10.1016/0958-1669(93)90140-9	Regulation of the heat shock response	Yura T, Nagai H, Mori H	1993		"Yura T, Nagai H, Mori H. ""Regulation of the heat shock response"". Current Opinion in Microbiology. 1993. PubMed: 7686999. doi:10.1016/0958-1669(93)90140-9"
ecoli_heat_shock_response	Heat Shock Response and Protein Quality Control	15770419	10.1007/s00018-004-4464-6	The molecular chaperone DnaK and its co-chaperones	Mayer MP, Bukau B	2005		"Mayer MP, Bukau B. ""The molecular chaperone DnaK and its co-chaperones"". Cell and Molecular Life Sciences. 2005. PubMed: 15770419. doi:10.1007/s00018-004-4464-6"
